objectid,title,description,interviewee,creator,creators title,interviewer,date original,date is approximate?,subject (lcsh),subject (keywords),coverage,latitude,longitude,publisher,contributing institution,publisher digital,digital collection,source,national archive number,identifier,regional office number,rights,format original,duration,type,digital format,language,website,genre,digitization specifications,date digital,full text,filename,oclc number,date created,date modified,reference url,cdmid,contentdm file name,contentdm file path
sbw_263,Ditch-Goat Fire 2012,Ditch-Goat Fire 2012,,Ray Kimball,,,9/3/2012,,Selway-Bitterroot Wilderness,,Selway-Bitterroot Wilderness (Idaho and Mont.),,,,,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html",Ray Kimball,,Ditch-GoatFire'12,,Ray Kimball,Black-and-white photographs,,Image;StillImage,image/jpg,eng,http://sbw.lib.uidaho.edu/index.html,,Original digital photograph,2012,,,,2/20/2013,9/18/2015,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/sbw/id/266,266,267.jp2,/sbw/image/267.jp2
sbw_264,Dog Creek Pack bridge 2009,Dog Creek Pack bridge 2009,,Ray Kimball,,,9/4/2009,,Selway-Bitterroot Wilderness,,Selway-Bitterroot Wilderness (Idaho and Mont.),46.07945107,-114.8759587,,,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html",Ray Kimball,,DogCreekPackbridge09,,Ray Kimball,Black-and-white photographs,,Image;StillImage,image/jpg,eng,http://sbw.lib.uidaho.edu/index.html,,Original digital photograph,2012,,,,2/20/2013,9/18/2015,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/sbw/id/267,267,268.jp2,/sbw/image/268.jp2
sbw_265,Salmon Hole Bear Creek - Photograph 1,Salmon Hole Bear Creek - Photograph 1,,Ray Kimball,,,8/8/2011,,Selway-Bitterroot Wilderness,,Selway-Bitterroot Wilderness (Idaho and Mont.),46.03213401,-114.780789,,,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html",Ray Kimball,,SalmonHoleBearCreek,,Ray Kimball,Black-and-white photographs,,Image;StillImage,image/jpg,eng,http://sbw.lib.uidaho.edu/index.html,,Original digital photograph,2012,,,,2/20/2013,9/18/2015,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/sbw/id/268,268,269.jp2,/sbw/image/269.jp2
sbw_266,"Salmon Hole on Bear Creek, view to the east","Salmon Hole on Bear Creek, view to the east",,Ray Kimball,,,8/8/2011,,Selway-Bitterroot Wilderness,,Selway-Bitterroot Wilderness (Idaho and Mont.),46.03213401,-114.780789,,,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html",Ray Kimball,,SalmonHoleonBearCreekviewtotheeast,,Ray Kimball,Black-and-white photographs,,Image;StillImage,image/jpg,eng,http://sbw.lib.uidaho.edu/index.html,,Original digital photograph,2012,,,,2/20/2013,9/18/2015,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/sbw/id/269,269,270.jp2,/sbw/image/270.jp2
sbw_267,Running Creek Ranch 2008,Running Creek Ranch 2008,,Ray Kimball,,,9/1/2008,,Selway-Bitterroot Wilderness,,Selway-Bitterroot Wilderness (Idaho and Mont.),45.91452388,-114.8388417,,,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html",Ray Kimball,,RunningCreekRanch08,,Ray Kimball,Black-and-white photographs,,Image;StillImage,image/jpg,eng,http://sbw.lib.uidaho.edu/index.html,,Original digital photograph,2012,,,,2/20/2013,9/18/2015,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/sbw/id/270,270,271.jp2,/sbw/image/271.jp2
sbw_268,Guides Scouting Ham Rapid,Guides Scouting Ham Rapid,,Ray Kimball,,,8/17/2011,,Selway-Bitterroot Wilderness,,Selway-Bitterroot Wilderness (Idaho and Mont.),46.09663501,-114.8966954,,,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html",Ray Kimball,,GuidesScoutingHamRapid,,Ray Kimball,Black-and-white photographs,,Image;StillImage,image/jpg,eng,http://sbw.lib.uidaho.edu/index.html,,Original digital photograph,2012,,,,2/20/2013,9/18/2015,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/sbw/id/271,271,272.jp2,/sbw/image/272.jp2
sbw_269,Sawmill at Freeman Place 2012,Sawmill at Freeman Place 2012,,Ray Kimball,,,6/28/2012,,Selway-Bitterroot Wilderness,,Selway-Bitterroot Wilderness (Idaho and Mont.),46.13829427,-114.9174426,,,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html",Ray Kimball,,Sawmill@FreemanPlace'12,,Ray Kimball,Black-and-white photographs,,Image;StillImage,image/jpg,eng,http://sbw.lib.uidaho.edu/index.html,,Original digital photograph,2012,,,,2/20/2013,9/18/2015,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/sbw/id/272,272,273.jp2,/sbw/image/273.jp2
sbw_270,Salmon Hole Bear Creek - Photograph 2,Salmon Hole Bear Creek - Photograph 2,,Ray Kimball,,,8/8/2011,,Selway-Bitterroot Wilderness,,Selway-Bitterroot Wilderness (Idaho and Mont.),46.03213401,-114.780789,,,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html",Ray Kimball,,SalmonHoleBearCreek2,,Ray Kimball,Black-and-white photographs,,Image;StillImage,image/jpg,eng,http://sbw.lib.uidaho.edu/index.html,,Original digital photograph,2012,,,,2/20/2013,9/18/2015,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/sbw/id/273,273,274.jp2,/sbw/image/274.jp2
sbw_271,Selway 1 mile above Dog Creek,Selway 1 mile above Dog Creek,,Ray Kimball,,,9/4/2009,,Selway-Bitterroot Wilderness,,Selway-Bitterroot Wilderness (Idaho and Mont.),46.07396936,-114.8697824,,,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html",Ray Kimball,,Selway1mileaboveDogCreek,,Ray Kimball,Black-and-white photographs,,Image;StillImage,image/jpg,eng,http://sbw.lib.uidaho.edu/index.html,,Original digital photograph,2012,,,,2/20/2013,9/18/2015,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/sbw/id/274,274,275.jp2,/sbw/image/275.jp2
sbw_272,Selway River at Dog Creek,Selway River at Dog Creek,,Ray Kimball,,,9/4/2009,,Selway-Bitterroot Wilderness,,Selway-Bitterroot Wilderness (Idaho and Mont.),46.07778917,-114.8765822,,,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html",Ray Kimball,,SelwayRiveratDogCreek,,Ray Kimball,Black-and-white photographs,,Image;StillImage,image/jpg,eng,http://sbw.lib.uidaho.edu/index.html,,Original digital photograph,2012,,,,2/20/2013,9/18/2015,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/sbw/id/275,275,276.jp2,/sbw/image/276.jp2
sbw_273,"Shearer Airstrip 2012, burned over after wildfire","Shearer Airstrip 2012, burned over after wildfire",,Ray Kimball,,,9/3/2012,,Selway-Bitterroot Wilderness,,Selway-Bitterroot Wilderness (Idaho and Mont.),45.98692426,-114.8427221,,,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html",Ray Kimball,,ShearerAirstrip'12burnedover,,Ray Kimball,Black-and-white photographs,,Image;StillImage,image/jpg,eng,http://sbw.lib.uidaho.edu/index.html,,Original digital photograph,2012,,,,2/20/2013,9/18/2015,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/sbw/id/276,276,277.jp2,/sbw/image/277.jp2
sbw_274,Spring Chinook spawning in Bear Creek above the salmon hole,Spring Chinook spawning in Bear Creek above the salmon hole,,Ray Kimball,,,9/6/2009,,Selway-Bitterroot Wilderness,,Selway-Bitterroot Wilderness (Idaho and Mont.),46.03184121,-114.7695776,,,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html",Ray Kimball,,SpringChinookspawninginBearCreekabovethesalmonhole,,Ray Kimball,Black-and-white photographs,,Image;StillImage,image/jpg,eng,http://sbw.lib.uidaho.edu/index.html,,Original digital photograph,2012,,,,2/20/2013,9/18/2015,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/sbw/id/277,277,278.jp2,/sbw/image/278.jp2
sbw_275,Spawned out spring chinook salmon,Spawned out spring chinook salmon,,Ray Kimball,,,9/3/2006,,Selway-Bitterroot Wilderness,,Selway-Bitterroot Wilderness (Idaho and Mont.),45.95819272,-114.8265877,,,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html",Ray Kimball,,Spawnedoutspringchinooksalmon,,Ray Kimball,Black-and-white photographs,,Image;StillImage,image/jpg,eng,http://sbw.lib.uidaho.edu/index.html,,Original digital photograph,2012,,,,2/20/2013,9/18/2015,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/sbw/id/278,278,279.jp2,/sbw/image/279.jp2
sbw_276,Bear Creek Above the salmon hole,Bear Creek Above the salmon hole,,Ray Kimball,,,9/6/2009,,Selway-Bitterroot Wilderness,,Selway-Bitterroot Wilderness (Idaho and Mont.),46.03212711,-114.7746229,,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/","University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html",Ray Kimball,,BearCreekAbovethesalmonhole,,Ray Kimball,Black-and-white photographs,,Image;StillImage,image/jpg,eng,http://sbw.lib.uidaho.edu/index.html,,Original digital photograph,2012,,,,2/20/2013,9/18/2015,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/sbw/id/279,279,280.jp2,/sbw/image/280.jp2
sbw_277,Bear creek at high water,Bear creek at high water,,Ray Kimball,,,6/27/2012,,Selway-Bitterroot Wilderness,,Selway-Bitterroot Wilderness (Idaho and Mont.),46.03334028,-114.7874791,,,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html",Ray Kimball,,Bearcreek@highwater,,Ray Kimball,Black-and-white photographs,,Image;StillImage,image/jpg,eng,http://sbw.lib.uidaho.edu/index.html,,Original digital photograph,2012,,,,2/20/2013,9/18/2015,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/sbw/id/280,280,281.jp2,/sbw/image/281.jp2
sbw_278,Bull trout,Bull trout,,Ray Kimball,,,9/1/2008,,Selway-Bitterroot Wilderness,,Selway-Bitterroot Wilderness (Idaho and Mont.),45.90804158,-114.8029835,,,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html",Ray Kimball,,Bulltrout,,Ray Kimball,Black-and-white photographs,,Image;StillImage,image/jpg,eng,http://sbw.lib.uidaho.edu/index.html,,Original digital photograph,2012,,,,2/20/2013,9/18/2015,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/sbw/id/281,281,282.jp2,/sbw/image/282.jp2
sbw_279,Bonsai Cedar tree at Rattlesnake Bar,Bonsai Cedar tree at Rattlesnake Bar,,Ray Kimball,,,9/2/2005,,Selway-Bitterroot Wilderness,,Selway-Bitterroot Wilderness (Idaho and Mont.),46.0699034,-114.8648206,,,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html",Ray Kimball,,BonsaiCedartree@RattlesnakeBar,,Ray Kimball,Black-and-white photographs,,Image;StillImage,image/jpg,eng,http://sbw.lib.uidaho.edu/index.html,,Original digital photograph,2012,,,,2/20/2013,9/18/2015,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/sbw/id/282,282,283.jp2,/sbw/image/283.jp2
sbw_280,"Episode 1 : Communities of the Selway-Bitterroot Wilderness, part 1: an interview with Sarah Walker","Interview with Sarah Walker | Moscow, Idaho |  December 15, 2010  |Interviewed by Debbie Lee and Jane Holman, Moscow, Idaho.   In this episode, titled ""Communities of the Selway-Bitterroot Wilderness, part 1,"" we hear reminiscences from Sarah Walker who worked for the Forest Service in Idaho and Montana as a Wilderness Ranger from 1977 until 2002 and who was close to the communities of people living in the Selway-Bitterroot wilderness during that time.",,Debbie Lee; Jane Holman; Sarah Walker;,,,12/15/2010,,Selway-Bitterroot Wilderness,podcast; personal recollection;,Selway-Bitterroot Wilderness (Idaho and Mont.),,,The Selway-Bitteroot Wilderness History Project,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/","University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html",,,Selway-Podcast-ep1,,Copyright: The Selway-Bitteroot Wilderness History Project,Podcast,,Sound,audio/mpeg,eng,http://sbw.lib.uidaho.edu/index.html,,,2012,"For a transcription of the interview and additional information, go to the following website: http://selwaybitterrootproject.wordpress.com/2011/02/01/7/",,,3/1/2013,9/18/2015,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/sbw/id/283,283,284.mp3,/sbw/image/284.mp3
sbw_281,Episode 2 : Encounters With Animals in the Selway-Bitterroot Wilderness: an interview with Jim Renshaw,"Interview with Jim Renshaw | February 8, 2011 | Kooskia, Idaho | Interviewed by Debbie Lee and Jane Holman, Moscow, Idaho.  TOPIC: Encounters with Animals in the Selway-Bitterroot Wilderness.  In this episode, titled ""Encounters with Animals in the Selway-Bitterroot Wilderness,"" Jim Renshaw remembers a life spent as a packer and outfitter in the Selway-Bitterroot Wilderness and the animals that shared a livelihood with him there.",,Debbie Lee; Jane Holman; Jim Renshaw;,,,2/8/2011,,Selway-Bitterroot Wilderness,podcast; animals; encounters; trapping;,Selway-Bitterroot Wilderness (Idaho and Mont.),,,The Selway-Bitteroot Wilderness History Project,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/","University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html",,,Selway-Podcast-ep2,,Copyright: The Selway-Bitteroot Wilderness History Project,Podcast,,Sound,audio/mpeg,eng,http://sbw.lib.uidaho.edu/index.html,,,2013,"For a transcription of the interview and additional information, go to the following website: http://selwaybitterrootproject.wordpress.com/2011/02/17/encounters-with-animals-in-the-selway-bitterroot-wilderness/#more-67",,,3/1/2013,9/18/2015,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/sbw/id/284,284,285.mp3,/sbw/image/285.mp3
sbw_282,Episode 3 : Legends of the Selway-Bitterroot Wilderness: an interview with Jean Carroll,"Interview with: Jean (Renshaw) Carroll | Interviewers: Debbie Lee, Jane Holman | Location: Red Fir Road, Kooskia, Idaho | Date: February 8, 2011.  TOPIC: Legends of the Selway-Bitterroot Wilderness | In this episode, titled �Legends of the Selway-Bitterroot Wilderness,� Jean Carroll recalls stories and legends that populate the backcountry, taking on a life of their own as they pass from campfire to campfire, and are retold on the front porches of log cabins or during breaks along the long trail.",,Debbie Lee; Jane Holman; Jean Carroll;,,,2/8/2011,,Selway-Bitterroot Wilderness,podcast; legends; personal recollections;,Selway-Bitterroot Wilderness (Idaho and Mont.),,,The Selway-Bitteroot Wilderness History Project,"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/","University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html",,,Selway-Podcast-ep3,,Copyright: The Selway-Bitteroot Wilderness History Project,Podcast,,Sound,audio/mpeg,eng,http://sbw.lib.uidaho.edu/index.html,,Podcast created from recording.,2012,"For a transcription of the interview and additional information, go to the following website: http://selwaybitterrootproject.wordpress.com/2011/03/28/legends-of-the-selway-bitterroot-wilderness/",,,3/1/2013,9/18/2015,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/sbw/id/285,285,286.mp3,/sbw/image/286.mp3
