title,date,date is approximate?,description,location,latitude,longitude,subject,source,identifier,donor,collection,format original,type,format,language,rights,rightsstatement,cdm_url,collectionid,cdmid,objectid
1959 Class of Bovill 1st and 2nd Grade Students,1959,,Bovill's first and second grade students.,Bovill,46.859604,-116.393459,students; children,"Latah County Historical Society, Moscow, ID, http://www.latahcountyhistoricalsociety.org/",02-11-2021,Linda Nelson,Latah County Historical Society Photograph Collection,color photographs,Image;StillImage,image/jpeg,eng,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by Latah County Historical Society. For other uses beyond Fair Use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,http://digital.lib.uidaho.edu:80/cdm/ref/collection/lchsphotos/id/58,lchsphotos,58,cities1141
"Bovill 6th, 7th, and 8th Grade Students",1959,,"Bovill's sixth, seventh, and eight grade students.",Bovill,46.859604,-116.393459,students; children,"Latah County Historical Society, Moscow, ID, http://www.latahcountyhistoricalsociety.org/",02-11-2022,Linda Nelson,Latah County Historical Society Photograph Collection,color photographs,Image;StillImage,image/jpeg,eng,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by Latah County Historical Society. For other uses beyond Fair Use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,http://digital.lib.uidaho.edu:80/cdm/ref/collection/lchsphotos/id/59,lchsphotos,59,cities1142
1959 Bovill Grade School Students,1959,,"Bovill's grade school students, grades 1-8.",Bovill,46.859604,-116.393459,students; children,"Latah County Historical Society, Moscow, ID, http://www.latahcountyhistoricalsociety.org/",02-11-2023,Linda Nelson,Latah County Historical Society Photograph Collection,color photographs,Image;StillImage,image/jpeg,eng,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by Latah County Historical Society. For other uses beyond Fair Use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,http://digital.lib.uidaho.edu:80/cdm/ref/collection/lchsphotos/id/60,lchsphotos,60,cities1143
Flood,1933,,Electric crew in a boat during the Bovill flood of 1933.,Bovill,46.859604,-116.393459,floods,"Latah County Historical Society, Moscow, ID, http://www.latahcountyhistoricalsociety.org/",02-01-2014,A S Turner and Schupfer family,Latah County Historical Society Photograph Collection,black and white photographs,Image;StillImage,image/jpeg,eng,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by Latah County Historical Society. For other uses beyond Fair Use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,http://digital.lib.uidaho.edu:80/cdm/ref/collection/lchsphotos/id/61,lchsphotos,61,cities1144
Bovill from the Highway,1933,,View of the city of Bovill from the highway with houses and trees in the background.,Bovill,46.859604,-116.393459,houses; trees; streets,"Latah County Historical Society, Moscow, ID, http://www.latahcountyhistoricalsociety.org/",02-01-2015,Dick Beck,Latah County Historical Society Photograph Collection,black and white photographs,Image;StillImage,image/jpeg,eng,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by Latah County Historical Society. For other uses beyond Fair Use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,http://digital.lib.uidaho.edu:80/cdm/ref/collection/lchsphotos/id/62,lchsphotos,62,cities1145
Slabtown,1912,,"Slabtown located one mile north of Bovill, covered in houses and trees.",Bovill,46.873336,-116.393802,houses; trees,"Latah County Historical Society, Moscow, ID, http://www.latahcountyhistoricalsociety.org/",02-01-2016,,Latah County Historical Society Photograph Collection,black and white photographs,Image;StillImage,image/jpeg,eng,"Material determined to be in Public Domain based on date of publication. Material made available for digital preservation by the Latah County Historical Society. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",https://creativecommons.org/publicdomain/mark/1.0/,http://digital.lib.uidaho.edu:80/cdm/ref/collection/lchsphotos/id/63,lchsphotos,63,cities1146
Aerial view of Bovill. [01],1933,y,Aerial view of Bovill.,Bovill,46.859604,-116.393459,cities; houses; trees,"Latah County Historical Society, Moscow, ID, http://www.latahcountyhistoricalsociety.org/",02-01-2018,Museum of North Idaho,Latah County Historical Society Photograph Collection,color photographs,Image;StillImage,image/jpeg,eng,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by Latah County Historical Society. For other uses beyond Fair Use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,http://digital.lib.uidaho.edu:80/cdm/ref/collection/lchsphotos/id/64,lchsphotos,64,cities1147
Dirt Road,1905,y,Dirt Road leading into the town of Bovill.,Bovill,46.859604,-116.393459,roads; houses,"Latah County Historical Society, Moscow, ID, http://www.latahcountyhistoricalsociety.org/",02-01-2002,,Latah County Historical Society Photograph Collection,postcards,Image;StillImage,image/jpeg,eng,"Material determined to be in Public Domain based on date of publication. Material made available for digital preservation by the Latah County Historical Society. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",https://creativecommons.org/publicdomain/mark/1.0/,http://digital.lib.uidaho.edu:80/cdm/ref/collection/lchsphotos/id/65,lchsphotos,65,cities1148
Aerial view of Bovill. [02],1933,y,Aerial view of Bovill.,Bovill,46.859604,-116.393459,cities; houses; trees,"Latah County Historical Society, Moscow, ID, http://www.latahcountyhistoricalsociety.org/",02-01-2019,,Latah County Historical Society Photograph Collection,postcards,Image;StillImage,image/jpeg,eng,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by Latah County Historical Society. For other uses beyond Fair Use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,http://digital.lib.uidaho.edu:80/cdm/ref/collection/lchsphotos/id/66,lchsphotos,66,cities1149
Bovill Hotel and the Tamaki Cabin,1908,,Bovill Hotel before the store (on right) was added on to it. Tamaki Cabin on the left.,Bovill,46.859604,-116.393459,businesses; hotels; cabins; trees,"Latah County Historical Society, Moscow, ID, http://www.latahcountyhistoricalsociety.org/",02-02-2001,,Latah County Historical Society Photograph Collection,black and white photographs,Image;StillImage,image/jpeg,eng,"Material determined to be in Public Domain based on date of publication. Material made available for digital preservation by the Latah County Historical Society. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",https://creativecommons.org/publicdomain/mark/1.0/,http://digital.lib.uidaho.edu:80/cdm/ref/collection/lchsphotos/id/67,lchsphotos,67,cities1150
People on Main Street before the 1914 Fire,1915,y,"Bovill Main Street, lined with stores, before the fire of 1914.",Bovill,46.859604,-116.393459,businesses; streets,"Latah County Historical Society, Moscow, ID, http://www.latahcountyhistoricalsociety.org/",02-02-2003,,Latah County Historical Society Photograph Collection,black and white photographs,Image;StillImage,image/jpeg,eng,"Material determined to be in Public Domain based on date of publication. Material made available for digital preservation by the Latah County Historical Society. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",https://creativecommons.org/publicdomain/mark/1.0/,http://digital.lib.uidaho.edu:80/cdm/ref/collection/lchsphotos/id/68,lchsphotos,68,cities1151
Snow on Bovill's Main Street,1915,y,"Bovill Main Street, lined with stores and with some snow on the ground.",Bovill,46.859604,-116.393459,businesses; streets,"Latah County Historical Society, Moscow, ID, http://www.latahcountyhistoricalsociety.org/",02-02-2004,Mike Fritz,Latah County Historical Society Photograph Collection,black and white photographs,Image;StillImage,image/jpeg,eng,"Material determined to be in Public Domain based on date of publication. Material made available for digital preservation by the Latah County Historical Society. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",https://creativecommons.org/publicdomain/mark/1.0/,http://digital.lib.uidaho.edu:80/cdm/ref/collection/lchsphotos/id/69,lchsphotos,69,cities1152
Main Street Before the 1914 Fire,1915,y,"Bovill Main Street, lined with stores, before the fire of 1914.",Bovill,46.859604,-116.393459,businesses; streets,"Latah County Historical Society, Moscow, ID, http://www.latahcountyhistoricalsociety.org/",02-02-2002,,Latah County Historical Society Photograph Collection,black and white photographs,Image;StillImage,image/jpeg,eng,"Material determined to be in Public Domain based on date of publication. Material made available for digital preservation by the Latah County Historical Society. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",https://creativecommons.org/publicdomain/mark/1.0/,http://digital.lib.uidaho.edu:80/cdm/ref/collection/lchsphotos/id/70,lchsphotos,70,cities1153
People Standing at Store Fronts on Main Street,1915,,Bovill Main Street with people standing at the entrances of the stores.,Bovill,46.859604,-116.393459,businesses; streets; men,"Latah County Historical Society, Moscow, ID, http://www.latahcountyhistoricalsociety.org/",02-02-2005,Becky Kellom,Latah County Historical Society Photograph Collection,black and white photographs,Image;StillImage,image/jpeg,eng,"Material determined to be in Public Domain based on date of publication. Material made available for digital preservation by the Latah County Historical Society. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",https://creativecommons.org/publicdomain/mark/1.0/,http://digital.lib.uidaho.edu:80/cdm/ref/collection/lchsphotos/id/71,lchsphotos,71,cities1154
